transaction_id,contract_id,counterparty_id,transaction_type,accounting_period,transaction_date,currency,original_amount,exchange_rate,converted_amount_usd,processing_timestamp
TX008823,CTR0411,CP009,COMMISSION,2025-10,2025-10-15,GBP,1183.39,1.27,1502.91,2025-10-16 05:11:00
TX008824,CTR0459,CP043,CLAIM,2025-05,2025-05-21,EUR,13014.29,1.1,14315.72,2025-05-22 11:40:00
TX008825,CTR0204,CP035,CLAIM,2025-11,2025-11-09,GBP,9826.92,1.27,12480.19,2025-11-11 06:26:00
TX008826,CTR0228,CP029,PREMIUM,2025-10,2025-10-26,BRL,3864.44,0.2,772.89,2025-10-26 04:18:00
TX008827,CTR0082,CP022,PREMIUM,2025-06,2025-06-06,GBP,18591.4,1.27,23611.08,2025-06-08 17:00:00
TX008828,CTR0042,CP038,PREMIUM,2025-07,2025-07-18,USD,17457.5,1.0,17457.5,2025-07-18 21:15:00
TX008829,CTR0219,CP023,COMMISSION,2025-02,2025-02-12,BRL,750.0,0.2,150.0,2025-02-14 14:26:00
TX008830,CTR0290,CP024,COMMISSION,2025-05,2025-05-11,USD,1498.75,1.0,1498.75,2025-05-11 13:35:00
TX008831,CTR0053,CP019,CLAIM,2025-11,2025-11-18,BRL,243046.29,0.2,48609.26,2025-11-19 03:44:00
TX008832,CTR0205,CP023,COMMISSION,2025-06,2025-06-23,GBP,986.43,1.27,1252.77,2025-06-25 16:20:00
TX008833,CTR0321,CP017,CLAIM,2025-04,2025-04-20,EUR,6741.98,1.1,7416.18,2025-04-20 01:01:00
TX008834,CTR0406,CP026,COMMISSION,2025-11,2025-11-08,EUR,2764.07,1.1,3040.48,2025-11-08 22:18:00
TX008835,CTR0470,CP047,PREMIUM,2025-09,2025-09-03,USD,4147.72,1.0,4147.72,2025-09-05 19:30:00
TX008836,CTR0171,CP006,COMMISSION,2025-06,2025-06-10,GBP,4864.63,1.27,6178.08,2025-06-11 10:29:00
TX008837,CTR0196,CP005,CLAIM,2025-02,2025-02-26,GBP,10867.61,1.27,13801.86,2025-02-27 16:03:00
TX008838,CTR0438,CP047,COMMISSION,2025-03,2025-03-27,EUR,1240.93,1.1,1365.02,2025-03-28 05:57:00
TX008839,CTR0347,CP050,PREMIUM,2025-05,2025-05-23,BRL,8844.21,0.2,1768.84,2025-05-24 12:11:00
TX008840,CTR0137,CP031,COMMISSION,2025-03,2025-03-17,USD,2028.29,1.0,2028.29,2025-03-18 09:45:00
TX008841,CTR0343,CP032,PREMIUM,2025-04,2025-04-09,BRL,3142.73,0.2,628.55,2025-04-09 04:26:00
TX008842,CTR0079,CP029,CLAIM,2025-11,2025-11-04,USD,5426.14,1.0,5426.14,2025-11-05 13:07:00
TX008843,CTR0225,CP037,COMMISSION,2025-09,2025-09-11,EUR,695.19,1.1,764.71,2025-09-11 14:06:00
TX008844,CTR0154,CP015,CLAIM,2025-04,2025-04-02,EUR,118405.59,1.1,130246.15,2025-04-03 02:26:00
TX008845,CTR0497,CP006,CLAIM,2025-07,2025-07-22,USD,20249.33,1.0,20249.33,2025-07-23 10:38:00
TX008846,CTR0018,CP007,COMMISSION,2025-07,2025-07-14,BRL,3138.35,0.2,627.67,2025-07-14 12:39:00
TX008847,CTR0429,CP002,COMMISSION,2025-11,2025-11-11,EUR,4602.82,1.1,5063.1,2025-11-11 05:14:00
TX008848,CTR0141,CP050,COMMISSION,2025-09,2025-09-12,USD,1272.56,1.0,1272.56,2025-09-14 07:34:00
TX008849,CTR0019,CP042,PREMIUM,2025-10,2025-10-09,GBP,21035.73,1.27,26715.38,2025-10-10 13:19:00
TX008850,CTR0331,CP028,COMMISSION,2025-02,2025-02-26,BRL,2023.1,0.2,404.62,2025-02-27 04:27:00
TX008851,CTR0340,CP048,CLAIM,2025-06,2025-06-05,EUR,47196.54,1.1,51916.19,2025-06-05 10:45:00
TX008852,CTR0072,CP010,CLAIM,2025-01,2025-01-08,EUR,109701.56,1.1,120671.72,2025-01-10 10:59:00
TX008853,CTR0020,CP023,COMMISSION,2025-09,2025-09-06,EUR,1102.21,1.1,1212.43,2025-09-06 14:33:00
TX008854,CTR0056,CP003,CLAIM,2025-12,2025-12-28,EUR,22061.47,1.1,24267.62,2025-12-29 08:55:00
TX008855,CTR0205,CP023,COMMISSION,2025-09,2025-09-08,EUR,1187.52,1.1,1306.27,2025-09-10 03:45:00
TX008856,CTR0067,CP046,CLAIM,2025-10,2025-10-25,USD,29329.36,1.0,29329.36,2025-10-28 00:19:00
TX008857,CTR0352,CP003,PREMIUM,2025-02,2025-02-13,BRL,4186.62,0.2,837.32,2025-02-14 01:16:00
TX008858,CTR0039,CP014,COMMISSION,2025-12,2025-12-12,GBP,2068.02,1.27,2626.39,2025-12-14 23:30:00
TX008859,CTR0395,CP036,CLAIM,2025-09,2025-09-26,BRL,56863.71,0.2,11372.74,2025-09-27 03:25:00
TX008860,CTR0438,CP047,CLAIM,2025-07,2025-07-26,GBP,10085.73,1.27,12808.88,2025-07-28 18:26:00
TX008861,CTR0359,CP005,PREMIUM,2025-05,2025-05-27,EUR,3951.48,1.1,4346.63,2025-05-28 06:12:00
TX008862,CTR0473,CP022,PREMIUM,2025-03,2025-03-23,GBP,28805.24,1.27,36582.65,2025-03-24 14:35:00
TX008863,CTR0470,CP047,COMMISSION,2025-11,2025-11-14,USD,1129.92,1.0,1129.92,2025-11-16 22:48:00
TX008864,CTR0024,CP047,PREMIUM,2025-07,2025-07-10,USD,12308.47,1.0,12308.47,2025-07-10 09:01:00
TX008865,CTR0171,CP006,PREMIUM,2025-12,2025-12-17,BRL,1970.19,0.2,394.04,2025-12-18 13:47:00
TX008866,CTR0381,CP001,CLAIM,2025-10,2025-10-06,GBP,9524.97,1.27,12096.71,2025-10-07 15:11:00
TX008867,CTR0170,CP002,COMMISSION,2025-11,2025-11-11,EUR,2208.59,1.1,2429.45,2025-11-12 05:14:00
TX008868,CTR0369,CP002,PREMIUM,2025-08,2025-08-07,EUR,6020.83,1.1,6622.91,2025-08-08 05:25:00
TX008869,CTR0388,CP042,CLAIM,2025-07,2025-07-01,USD,17547.48,1.0,17547.48,2025-07-02 22:32:00
TX008870,CTR0499,CP047,CLAIM,2025-06,2025-06-23,USD,10163.22,1.0,10163.22,2025-06-23 05:42:00
TX008871,CTR0165,CP021,COMMISSION,2025-01,2025-01-24,USD,2335.71,1.0,2335.71,2025-01-24 16:27:00
TX008872,CTR0174,CP037,PREMIUM,2025-07,2025-07-23,EUR,6756.36,1.1,7432.0,2025-07-24 11:06:00
TX008873,CTR0013,CP037,COMMISSION,2025-06,2025-06-07,GBP,1402.27,1.27,1780.88,2025-06-08 21:32:00
TX008874,CTR0143,CP014,PREMIUM,2025-03,2025-03-23,GBP,1809.76,1.27,2298.4,2025-03-25 06:28:00
TX008875,CTR0141,CP050,CLAIM,2025-09,2025-09-03,GBP,7295.98,1.27,9265.89,2025-09-03 11:45:00
TX008876,CTR0227,CP041,COMMISSION,2025-05,2025-05-22,BRL,4711.19,0.2,942.24,2025-05-23 23:41:00
TX008877,CTR0211,CP014,COMMISSION,2025-01,2025-01-27,EUR,2340.8,1.1,2574.88,2025-01-27 22:27:00
TX008878,CTR0429,CP002,CLAIM,2025-06,2025-06-15,USD,10937.67,1.0,10937.67,2025-06-17 10:25:00
TX008879,CTR0387,CP004,CLAIM,2025-04,2025-04-03,BRL,20030.69,0.2,4006.14,2025-04-04 20:15:00
TX008880,CTR0365,CP006,COMMISSION,2025-10,2025-10-05,USD,2889.1,1.0,2889.1,2025-10-07 19:54:00
TX008881,CTR0003,CP033,COMMISSION,2025-04,2025-04-16,GBP,12370.84,1.27,15710.97,2025-04-16 11:45:00
TX008882,CTR0236,CP036,PREMIUM,2025-07,2025-07-14,EUR,2173.24,1.1,2390.56,2025-07-16 07:55:00
TX008883,CTR0365,CP006,PREMIUM,2025-11,2025-11-17,GBP,6916.8,1.27,8784.34,2025-11-17 08:14:00
TX008884,CTR0123,CP033,PREMIUM,2025-06,2025-06-13,GBP,17377.12,1.27,22068.94,2025-06-14 19:49:00
TX008885,CTR0213,CP040,COMMISSION,2025-10,2025-10-03,EUR,3817.45,1.1,4199.2,2025-10-05 05:44:00
TX008886,CTR0364,CP045,PREMIUM,2025-12,2025-12-14,USD,21893.59,1.0,21893.59,2025-12-15 23:16:00
TX008887,CTR0398,CP010,PREMIUM,2025-01,2025-01-15,USD,41377.25,1.0,41377.25,2025-01-17 12:32:00
TX008888,CTR0428,CP041,PREMIUM,2025-03,2025-03-18,USD,9698.25,1.0,9698.25,2025-03-19 19:53:00
TX008889,CTR0215,CP037,COMMISSION,2025-08,2025-08-14,GBP,5720.11,1.27,7264.54,2025-08-16 22:02:00
TX008890,CTR0200,CP049,PREMIUM,2025-10,2025-10-23,GBP,6317.37,1.27,8023.06,2025-10-23 17:17:00
TX008891,CTR0192,CP032,PREMIUM,2025-02,2025-02-15,EUR,12526.55,1.1,13779.2,2025-02-17 05:58:00
TX008892,CTR0335,CP024,CLAIM,2025-01,2025-01-02,GBP,16954.44,1.27,21532.14,2025-01-02 09:03:00
TX008893,CTR0210,CP039,CLAIM,2025-08,2025-08-11,USD,6069.69,1.0,6069.69,2025-08-12 00:38:00
TX008894,CTR0201,CP019,PREMIUM,2025-05,2025-05-24,GBP,10558.85,1.27,13409.74,2025-05-25 21:42:00
TX008895,CTR0085,CP032,CLAIM,2025-01,2025-01-21,USD,8722.12,1.0,8722.12,2025-01-22 23:36:00
TX008896,CTR0240,CP032,COMMISSION,2025-03,2025-03-12,USD,1239.23,1.0,1239.23,2025-03-15 00:45:00
TX008897,CTR0119,CP013,PREMIUM,2025-11,2025-11-01,GBP,4205.93,1.27,5341.53,2025-11-03 06:22:00
TX008898,CTR0263,CP015,CLAIM,2025-06,2025-06-25,GBP,9410.15,1.27,11950.89,2025-06-25 19:07:00
TX008899,CTR0445,CP026,CLAIM,2025-05,2025-05-21,USD,3731.39,1.0,3731.39,2025-05-22 20:53:00
TX008900,CTR0388,CP042,PREMIUM,2025-06,2025-06-29,BRL,10487.6,0.2,2097.52,2025-07-01 11:55:00
TX008901,CTR0240,CP032,PREMIUM,2025-09,2025-09-01,GBP,9204.92,1.27,11690.25,2025-09-03 02:00:00
TX008902,CTR0489,CP039,COMMISSION,2025-05,2025-05-23,EUR,639.92,1.1,703.91,2025-05-24 11:29:00
TX008903,CTR0491,CP047,COMMISSION,2025-03,2025-03-31,BRL,793.35,0.2,158.67,2025-04-02 12:10:00
TX008904,CTR0223,CP036,CLAIM,2025-01,2025-01-20,BRL,14952.93,0.2,2990.59,2025-01-21 20:26:00
TX008905,CTR0382,CP047,COMMISSION,2025-12,2025-12-21,BRL,2791.22,0.2,558.24,2025-12-23 00:19:00
TX008906,CTR0172,CP005,CLAIM,2025-03,2025-03-26,GBP,5681.19,1.27,7215.11,2025-03-27 11:06:00
TX008907,CTR0440,CP020,COMMISSION,2025-11,2025-11-18,EUR,1619.01,1.1,1780.91,2025-11-20 15:48:00
TX008908,CTR0187,CP009,CLAIM,2025-04,2025-04-06,BRL,68325.46,0.2,13665.09,2025-04-06 22:10:00
TX008909,CTR0130,CP032,COMMISSION,2025-09,2025-09-29,GBP,2369.84,1.27,3009.7,2025-10-01 23:21:00
TX008910,CTR0067,CP046,COMMISSION,2025-06,2025-06-19,GBP,687.72,1.27,873.4,2025-06-21 18:53:00
TX008911,CTR0422,CP035,COMMISSION,2025-04,2025-04-07,USD,2643.49,1.0,2643.49,2025-04-08 14:04:00
TX008912,CTR0149,CP042,CLAIM,2025-06,2025-06-04,GBP,16942.15,1.27,21516.53,2025-06-05 00:10:00
TX008913,CTR0407,CP022,COMMISSION,2025-09,2025-09-03,GBP,911.13,1.27,1157.14,2025-09-05 01:28:00
TX008914,CTR0044,CP018,COMMISSION,2025-03,2025-03-15,GBP,1165.9,1.27,1480.69,2025-03-15 09:29:00
TX008915,CTR0251,CP009,COMMISSION,2025-11,2025-11-21,USD,2237.01,1.0,2237.01,2025-11-21 07:04:00
TX008916,CTR0214,CP023,CLAIM,2025-08,2025-08-11,BRL,18723.05,0.2,3744.61,2025-08-12 01:58:00
TX008917,CTR0220,CP046,PREMIUM,2025-04,2025-04-05,GBP,34071.19,1.27,43270.41,2025-04-05 17:01:00
TX008918,CTR0084,CP042,CLAIM,2025-06,2025-06-21,BRL,26631.8,0.2,5326.36,2025-06-23 00:49:00
TX008919,CTR0037,CP043,COMMISSION,2025-09,2025-09-24,BRL,1170.69,0.2,234.14,2025-09-26 16:34:00
TX008920,CTR0174,CP037,COMMISSION,2025-03,2025-03-22,USD,1769.09,1.0,1769.09,2025-03-23 11:38:00
TX008921,CTR0236,CP036,COMMISSION,2025-10,2025-10-18,BRL,974.14,0.2,194.83,2025-10-19 04:12:00
TX008922,CTR0397,CP003,CLAIM,2025-01,2025-01-29,BRL,4821.95,0.2,964.39,2025-01-29 17:39:00
TX008923,CTR0232,CP043,CLAIM,2025-10,2025-10-07,BRL,17387.19,0.2,3477.44,2025-10-08 23:28:00
TX008924,CTR0123,CP033,COMMISSION,2025-02,2025-02-14,USD,2815.78,1.0,2815.78,2025-02-16 22:21:00
TX008925,CTR0132,CP028,PREMIUM,2025-10,2025-10-16,USD,5809.45,1.0,5809.45,2025-10-17 22:25:00
TX008926,CTR0306,CP008,COMMISSION,2025-01,2025-01-26,EUR,3796.46,1.1,4176.11,2025-01-27 18:48:00
TX008927,CTR0218,CP005,CLAIM,2025-10,2025-10-15,USD,9382.76,1.0,9382.76,2025-10-15 10:32:00
TX008928,CTR0451,CP049,CLAIM,2025-01,2025-01-16,GBP,20408.16,1.27,25918.36,2025-01-18 20:34:00
TX008929,CTR0220,CP046,CLAIM,2025-07,2025-07-04,USD,11672.15,1.0,11672.15,2025-07-06 04:15:00
TX008930,CTR0284,CP025,CLAIM,2025-02,2025-02-05,GBP,8151.5,1.27,10352.41,2025-02-06 23:04:00
TX008931,CTR0032,CP012,COMMISSION,2025-02,2025-02-27,EUR,2313.32,1.1,2544.65,2025-02-28 21:32:00
TX008933,CTR0426,CP010,PREMIUM,2025-11,2025-11-29,GBP,7130.45,1.27,9055.67,2025-11-29 13:05:00
TX008934,CTR0173,CP039,PREMIUM,2025-07,2025-07-14,BRL,2924.08,0.2,584.82,2025-07-16 04:47:00
TX008935,CTR0211,CP014,PREMIUM,2025-03,2025-03-20,USD,2050.22,1.0,2050.22,2025-03-22 20:22:00
TX008936,CTR0296,CP027,CLAIM,2025-06,2025-06-22,EUR,1645.47,1.1,1810.02,2025-06-23 06:29:00
TX008938,CTR0254,CP017,PREMIUM,2025-11,2025-11-26,GBP,26363.16,1.27,33481.21,2025-11-27 19:56:00
TX008939,CTR0174,CP037,COMMISSION,2025-10,2025-10-31,EUR,3561.92,1.1,3918.11,2025-11-01 03:00:00
TX008940,CTR0075,CP035,COMMISSION,2025-11,2025-11-27,USD,257.76,1.0,257.76,2025-11-28 21:51:00
TX008941,CTR0210,CP039,COMMISSION,2025-03,2025-03-08,BRL,2164.17,0.2,432.83,2025-03-10 22:00:00
TX008942,CTR0224,CP011,COMMISSION,2025-03,2025-03-09,BRL,1819.56,0.2,363.91,2025-03-11 16:35:00
TX008943,CTR0094,CP020,PREMIUM,2025-02,2025-02-09,USD,6236.53,1.0,6236.53,2025-02-11 23:19:00
TX008944,CTR0272,CP002,COMMISSION,2025-11,2025-11-13,USD,2016.82,1.0,2016.82,2025-11-13 02:59:00
TX008945,CTR0374,CP019,PREMIUM,2025-08,2025-08-07,USD,7315.88,1.0,7315.88,2025-08-09 07:17:00
TX008946,CTR0134,CP028,PREMIUM,2025-07,2025-07-25,GBP,15164.49,1.27,19258.9,2025-07-26 19:00:00
TX008947,CTR0484,CP040,COMMISSION,2025-07,2025-07-26,BRL,3200.04,0.2,640.01,2025-07-26 07:51:00
TX008948,CTR0307,CP016,CLAIM,2025-09,2025-09-27,BRL,41046.05,0.2,8209.21,2025-09-27 04:24:00
TX008949,CTR0387,CP004,CLAIM,2025-12,2025-12-02,BRL,9293.94,0.2,1858.79,2025-12-03 11:17:00
TX008950,CTR0036,CP004,CLAIM,2025-10,2025-10-16,GBP,15750.59,1.27,20003.25,2025-10-16 11:06:00
TX008951,CTR0384,CP013,CLAIM,2025-04,2025-04-03,EUR,13459.45,1.1,14805.4,2025-04-04 04:40:00
TX008952,CTR0169,CP017,CLAIM,2025-05,2025-05-27,GBP,1130.58,1.27,1435.84,2025-05-28 09:13:00
TX008953,CTR0356,CP050,PREMIUM,2025-12,2025-12-25,EUR,18517.59,1.1,20369.35,2025-12-25 20:53:00
TX008954,CTR0403,CP017,PREMIUM,2025-06,2025-06-04,GBP,5650.09,1.27,7175.61,2025-06-06 08:28:00
TX008955,CTR0126,CP029,COMMISSION,2025-10,2025-10-11,GBP,1380.83,1.27,1753.65,2025-10-12 03:52:00
TX008956,CTR0130,CP032,CLAIM,2025-10,2025-10-03,EUR,6074.93,1.1,6682.42,2025-10-03 09:48:00
TX008957,CTR0030,CP023,COMMISSION,2025-12,2025-12-22,BRL,3010.53,0.2,602.11,2025-12-23 02:41:00
TX008958,CTR0303,CP001,CLAIM,2025-10,2025-10-28,GBP,22550.62,1.27,28639.29,2025-10-28 02:35:00
TX008959,CTR0388,CP042,COMMISSION,2025-08,2025-08-10,EUR,582.41,1.1,640.65,2025-08-12 13:17:00
TX008960,CTR0206,CP014,PREMIUM,2025-06,2025-06-10,BRL,10280.09,0.2,2056.02,2025-06-11 10:16:00
TX008961,CTR0081,CP048,COMMISSION,2025-01,2025-01-09,BRL,2928.62,0.2,585.72,2025-01-11 05:50:00
TX008962,CTR0159,CP026,CLAIM,2025-04,2025-04-01,BRL,34780.2,0.2,6956.04,2025-04-01 09:59:00
TX008963,CTR0202,CP046,COMMISSION,2025-06,2025-06-16,BRL,2358.68,0.2,471.74,2025-06-16 21:28:00
TX008964,CTR0459,CP043,PREMIUM,2025-09,2025-09-02,BRL,6366.06,0.2,1273.21,2025-09-03 11:31:00
TX008965,CTR0063,CP019,CLAIM,2025-12,2025-12-17,EUR,12887.27,1.1,14176.0,2025-12-17 23:07:00
TX008966,CTR0172,CP005,CLAIM,2025-10,2025-10-12,EUR,4460.69,1.1,4906.76,2025-10-12 05:21:00
TX008967,CTR0320,CP039,COMMISSION,2025-03,2025-03-03,USD,3104.11,1.0,3104.11,2025-03-03 11:04:00
TX008968,CTR0119,CP013,COMMISSION,2025-10,2025-10-07,USD,1707.92,1.0,1707.92,2025-10-09 13:36:00
TX008969,CTR0443,CP007,CLAIM,2025-11,2025-11-29,EUR,30378.77,1.1,33416.65,2025-11-29 14:02:00
TX008970,CTR0455,CP030,PREMIUM,2025-05,2025-05-23,EUR,3328.17,1.1,3660.99,2025-05-23 16:01:00
TX008971,CTR0191,CP035,PREMIUM,2025-03,2025-03-30,USD,2994.17,1.0,2994.17,2025-04-01 04:58:00
TX008972,CTR0373,CP021,PREMIUM,2025-03,2025-03-08,GBP,14436.4,1.27,18334.23,2025-03-09 06:29:00
TX008973,CTR0378,CP038,PREMIUM,2025-02,2025-02-16,GBP,16710.48,1.27,21222.31,2025-02-16 01:20:00
TX008974,CTR0341,CP032,COMMISSION,2025-07,2025-07-02,USD,866.93,1.0,866.93,2025-07-02 19:15:00
TX008975,CTR0094,CP020,CLAIM,2025-12,2025-12-11,USD,50457.25,1.0,50457.25,2025-12-11 23:26:00
TX008976,CTR0025,CP040,PREMIUM,2025-04,2025-04-14,USD,2335.45,1.0,2335.45,2025-04-15 23:46:00
TX008977,CTR0174,CP037,CLAIM,2025-01,2025-01-20,EUR,16830.4,1.1,18513.44,2025-01-22 08:39:00
TX008978,CTR0066,CP017,CLAIM,2025-04,2025-04-26,GBP,9050.97,1.27,11494.73,2025-04-26 10:38:00
TX008979,CTR0147,CP002,PREMIUM,2025-01,2025-01-18,BRL,11365.13,0.2,2273.03,2025-01-19 20:50:00
TX008980,CTR0320,CP039,CLAIM,2025-09,2025-09-08,GBP,4697.32,1.27,5965.6,2025-09-08 22:52:00
TX008981,CTR0295,CP028,CLAIM,2025-02,2025-02-06,USD,12431.15,1.0,12431.15,2025-02-07 00:46:00
TX008982,CTR0105,CP040,CLAIM,2025-04,2025-04-28,USD,25262.45,1.0,25262.45,2025-04-28 21:07:00
TX008983,CTR0009,CP011,PREMIUM,2025-09,2025-09-30,BRL,21912.59,0.2,4382.52,2025-10-01 02:39:00
TX008984,CTR0113,CP028,CLAIM,2025-10,2025-10-21,BRL,6483.14,0.2,1296.63,2025-10-24 00:07:00
TX008985,CTR0228,CP029,COMMISSION,2025-01,2025-01-05,GBP,4654.26,1.27,5910.91,2025-01-06 21:34:00
TX008986,CTR0390,CP008,CLAIM,2025-05,2025-05-24,BRL,19414.9,0.2,3882.98,2025-05-26 13:14:00
TX008987,CTR0183,CP025,COMMISSION,2025-04,2025-04-28,BRL,1329.53,0.2,265.91,2025-04-29 19:38:00
TX008988,CTR0143,CP014,COMMISSION,2025-03,2025-03-04,USD,3316.85,1.0,3316.85,2025-03-04 19:53:00
TX008989,CTR0276,CP025,CLAIM,2025-03,2025-03-30,BRL,6973.76,0.2,1394.75,2025-04-01 16:53:00
TX008990,CTR0036,CP004,CLAIM,2025-06,2025-06-15,USD,10028.42,1.0,10028.42,2025-06-17 00:57:00
TX008991,CTR0113,CP028,CLAIM,2025-10,2025-10-19,BRL,91591.2,0.2,18318.24,2025-10-21 03:31:00
TX008992,CTR0019,CP042,CLAIM,2025-05,2025-05-08,USD,3469.54,1.0,3469.54,2025-05-10 13:44:00
TX008993,CTR0263,CP015,PREMIUM,2025-04,2025-04-26,BRL,16114.66,0.2,3222.93,2025-04-27 05:44:00
TX008994,CTR0222,CP023,COMMISSION,2025-04,2025-04-27,EUR,1507.45,1.1,1658.2,2025-04-29 04:26:00
TX008995,CTR0292,CP014,CLAIM,2025-11,2025-11-23,GBP,18972.31,1.27,24094.83,2025-11-23 01:51:00
TX008996,CTR0309,CP016,PREMIUM,2025-03,2025-03-14,BRL,4583.8,0.2,916.76,2025-03-16 06:30:00
TX008997,CTR0198,CP006,COMMISSION,2025-10,2025-10-04,GBP,1401.25,1.27,1779.59,2025-10-06 03:25:00
TX008998,CTR0435,CP022,COMMISSION,2025-03,2025-03-29,BRL,7869.92,0.2,1573.98,2025-03-31 23:14:00
TX008999,CTR0460,CP006,CLAIM,2025-10,2025-10-19,USD,15076.52,1.0,15076.52,2025-10-20 10:26:00
TX009000,CTR0056,CP003,COMMISSION,2025-10,2025-10-03,BRL,2773.69,0.2,554.74,2025-10-05 09:38:00
TX009001,CTR0461,CP037,COMMISSION,2025-03,2025-03-30,USD,1783.56,1.0,1783.56,2025-03-31 02:08:00
TX009002,CTR0099,CP032,COMMISSION,2025-10,2025-10-07,USD,4507.43,1.0,4507.43,2025-10-07 02:58:00
TX009003,CTR0125,CP043,COMMISSION,2025-03,2025-03-08,EUR,1024.48,1.1,1126.93,2025-03-08 01:24:00
TX009004,CTR0265,CP050,PREMIUM,2025-06,2025-06-04,EUR,10045.27,1.1,11049.8,2025-06-05 07:10:00
TX009005,CTR0015,CP036,PREMIUM,2025-05,2025-05-10,BRL,9246.9,0.2,1849.38,2025-05-12 02:29:00
TX009006,CTR0183,CP025,CLAIM,2025-04,2025-04-16,EUR,12520.96,1.1,13773.06,2025-04-17 21:13:00
TX009007,CTR0098,CP035,COMMISSION,2025-08,2025-08-01,USD,2843.37,1.0,2843.37,2025-08-02 20:50:00
TX009008,CTR0242,CP030,COMMISSION,2025-08,2025-08-16,GBP,2256.06,1.27,2865.2,2025-08-19 00:24:00
TX009009,CTR0408,CP008,CLAIM,2025-11,2025-11-14,BRL,19430.64,0.2,3886.13,2025-11-16 17:15:00
TX009010,CTR0463,CP038,PREMIUM,2025-08,2025-08-29,USD,4324.69,1.0,4324.69,2025-08-30 13:49:00
TX009011,CTR0107,CP040,COMMISSION,2025-05,2025-05-07,EUR,3240.43,1.1,3564.47,2025-05-08 05:20:00
TX009012,CTR0273,CP008,CLAIM,2025-07,2025-07-20,USD,20163.24,1.0,20163.24,2025-07-22 19:35:00
TX009013,CTR0238,CP022,COMMISSION,2025-06,2025-06-23,GBP,875.44,1.27,1111.81,2025-06-23 02:08:00
TX009014,CTR0208,CP049,PREMIUM,2025-10,2025-10-03,EUR,23989.59,1.1,26388.55,2025-10-03 14:41:00
TX009015,CTR0317,CP037,COMMISSION,2025-09,2025-09-01,USD,3272.41,1.0,3272.41,2025-09-02 04:07:00
TX009016,CTR0495,CP015,PREMIUM,2025-06,2025-06-03,BRL,12385.05,0.2,2477.01,2025-06-04 05:39:00
TX009017,CTR0203,CP025,COMMISSION,2025-07,2025-07-06,GBP,1088.69,1.27,1382.64,2025-07-06 08:16:00
TX009018,CTR0033,CP005,COMMISSION,2025-08,2025-08-26,EUR,2376.98,1.1,2614.68,2025-08-26 16:05:00
TX009019,CTR0458,CP032,COMMISSION,2025-06,2025-06-25,EUR,516.14,1.1,567.75,2025-06-27 00:48:00
TX009020,CTR0467,CP009,COMMISSION,2025-07,2025-07-07,EUR,2277.15,1.1,2504.87,2025-07-09 04:39:00
TX009021,CTR0162,CP034,COMMISSION,2025-05,2025-05-04,BRL,6039.53,0.2,1207.91,2025-05-04 18:03:00
TX009022,CTR0251,CP009,PREMIUM,2025-04,2025-04-27,BRL,46123.35,0.2,9224.67,2025-04-29 07:57:00
TX009023,CTR0432,CP037,PREMIUM,2025-10,2025-10-09,BRL,4057.61,0.2,811.52,2025-10-11 23:40:00
TX009024,CTR0252,CP025,PREMIUM,2025-02,2025-02-17,BRL,9153.51,0.2,1830.7,2025-02-17 18:02:00
TX009025,CTR0241,CP008,PREMIUM,2025-04,2025-04-25,BRL,19776.3,0.2,3955.26,2025-04-27 09:31:00
TX009026,CTR0461,CP037,CLAIM,2025-03,2025-03-11,BRL,14323.52,0.2,2864.7,2025-03-12 22:28:00
TX009027,CTR0415,CP001,PREMIUM,2025-03,2025-03-15,GBP,1473.54,1.27,1871.4,2025-03-17 08:05:00
TX009028,CTR0254,CP017,PREMIUM,2025-06,2025-06-29,BRL,10224.6,0.2,2044.92,2025-07-01 04:48:00
TX009029,CTR0081,CP048,CLAIM,2025-03,2025-03-05,USD,8338.79,1.0,8338.79,2025-03-05 17:22:00
TX009030,CTR0220,CP046,CLAIM,2025-03,2025-03-14,USD,24744.92,1.0,24744.92,2025-03-16 23:18:00
TX009031,CTR0339,CP011,CLAIM,2025-11,2025-11-27,USD,6016.37,1.0,6016.37,2025-11-28 23:25:00
TX009032,CTR0137,CP031,COMMISSION,2025-12,2025-12-18,USD,1082.15,1.0,1082.15,2025-12-18 03:04:00
TX009033,CTR0269,CP031,CLAIM,2025-06,2025-06-16,GBP,12896.02,1.27,16377.95,2025-06-16 14:33:00
TX009034,CTR0330,CP028,CLAIM,2025-05,2025-05-12,EUR,19322.4,1.1,21254.64,2025-05-13 22:29:00
TX009035,CTR0043,CP036,PREMIUM,2025-07,2025-07-27,BRL,1781.22,0.2,356.24,2025-07-28 11:25:00
TX009036,CTR0285,CP023,COMMISSION,2025-02,2025-02-26,USD,3090.08,1.0,3090.08,2025-02-28 04:05:00
TX009037,CTR0369,CP002,CLAIM,2025-04,2025-04-11,BRL,4888.61,0.2,977.72,2025-04-13 10:01:00
TX009038,CTR0108,CP034,PREMIUM,2025-12,2025-12-07,BRL,2010.65,0.2,402.13,2025-12-08 04:36:00
TX009039,CTR0275,CP021,PREMIUM,2025-01,2025-01-20,BRL,5702.16,0.2,1140.43,2025-01-22 11:07:00
TX009040,CTR0355,CP049,PREMIUM,2025-11,2025-11-03,BRL,17204.44,0.2,3440.89,2025-11-03 16:46:00
TX009041,CTR0023,CP010,PREMIUM,2025-11,2025-11-24,USD,6049.76,1.0,6049.76,2025-11-24 09:21:00
